Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,55.599998,57.049999,54.500000,57.000000,0.069454,184093
2000-01-04,56.500000,56.500000,52.099998,53.000000,0.064580,192154
2000-01-05,52.099998,52.099998,50.349998,50.750000,0.061838,86948
2000-01-06,50.750000,50.750000,50.750000,50.750000,0.061838,0
2000-01-07,50.900002,53.000000,50.049999,52.400002,0.063849,111870
2000-01-10,52.150002,53.400002,51.250000,52.500000,0.063970,149926
2000-01-11,52.000000,52.500000,50.400002,51.000000,0.062143,121809
2000-01-12,50.950001,50.950001,50.000000,50.349998,0.061351,69228
2000-01-13,50.150002,50.500000,47.060001,48.779999,0.059438,158824
2000-01-14,47.160000,49.900002,47.160000,48.919998,0.059608,2046350
2000-01-17,48.900002,48.900002,46.830002,47.700001,0.318757,1921953
2000-01-18,47.900002,48.369999,46.230000,48.250000,0.322433,211654
2000-01-19,48.000000,48.000000,46.779999,46.900002,0.313411,86342
2000-01-20,48.950001,49.000000,46.000000,46.500000,0.310738,145976
2000-01-21,46.500000,47.660000,46.259998,47.299999,0.316084,202007
2000-01-24,49.500000,51.250000,46.209999,46.400002,0.310070,339711
2000-01-25,46.200001,46.310001,44.509998,45.250000,0.302385,228294
2000-01-26,45.250000,48.000000,44.700001,47.119999,0.314881,326398
2000-01-27,47.599998,50.849998,47.500000,48.200001,0.322098,641037
2000-01-28,48.450001,48.500000,46.599998,47.000000,0.314079,262437
2000-01-31,47.000000,47.939999,45.000000,45.000000,0.300714,151854
2000-02-01,45.299999,45.799999,44.500000,44.700001,0.298710,166807
2000-02-02,44.950001,45.200001,43.750000,44.509998,0.297440,281800
2000-02-03,44.990002,45.980000,44.299999,45.700001,0.305392,256459
2000-02-04,45.700001,47.860001,45.500000,46.939999,0.313678,256499
2000-02-07,47.599998,48.000000,47.000000,47.900002,0.320094,118927
2000-02-08,48.099998,49.310001,47.549999,49.099998,0.328113,238344
2000-02-09,48.500000,48.880001,46.500000,46.790001,0.312676,153474
2000-02-10,46.990002,47.400002,46.220001,47.099998,0.314748,94494
2000-02-11,47.660000,47.660000,44.799999,45.389999,0.303320,225515
2000-02-14,44.509998,45.689999,43.000000,43.750000,0.292361,258063
2000-02-15,44.000000,44.650002,43.119999,44.400002,0.296705,227485
2000-02-16,45.000000,45.299999,43.610001,44.389999,0.296638,158345
2000-02-17,44.790001,44.790001,43.529999,43.779999,0.292562,123218
2000-02-18,43.520000,43.700001,42.930000,43.290001,0.289287,222940
2000-02-21,43.689999,44.750000,43.610001,44.750000,0.299044,219979
2000-02-22,43.950001,46.439999,43.950001,45.740002,0.305659,407887
2000-02-23,46.750000,46.849998,46.259998,46.730000,0.312275,480890
2000-02-24,46.799999,46.990002,45.000000,45.990002,0.307330,226285
2000-02-25,46.400002,46.500000,44.910000,45.099998,0.301383,225558
2000-02-28,45.500000,45.500000,44.200001,44.490002,0.297306,80883
2000-02-29,44.590000,44.590000,43.869999,44.020000,0.294165,200296
2000-03-01,44.500000,44.900002,43.650002,44.299999,0.296036,245677
2000-03-02,44.500000,44.849998,44.150002,44.500000,0.297373,182596
2000-03-03,44.950001,47.000000,44.099998,44.240002,0.295636,327419
2000-03-06,44.849998,44.849998,43.299999,43.689999,0.291960,138875
2000-03-07,43.700001,44.599998,42.939999,43.439999,0.290290,281220
2000-03-08,42.799999,44.480000,42.599998,44.200001,0.295368,225930
2000-03-09,44.200001,44.200001,43.299999,43.450001,0.290356,166842
2000-03-10,43.799999,44.450001,43.500000,44.200001,0.295368,1075373
2000-03-13,49.099998,49.099998,49.099998,49.099998,0.328113,0
2000-03-14,44.119999,44.549999,43.849998,44.000000,0.294032,174693
