2020-02-18 17:39:10 INFO  DriverControllerBase:183 - No se obtiene el chart de [Aflac Inc (AFL)] [https://es.investing.com/equities/aflac-inc] porque la RPD [2.14] es menor que la RPD mínima [3.0] 
2020-02-18 17:39:10 INFO  DriverControllerBase:184 - NO screenshot --> Aflac Inc (AFL);https://es.investing.com/equities/aflac-inc;-;2.14;-
2020-02-18 17:39:10 INFO  DriverControllerBase:59 - Cargando URL [https://es.investing.com/equities/air-liquide] 
2020-02-18 17:39:12 INFO  DriverControllerBase:62 - Buscando nombre de empresa
2020-02-18 17:39:13 INFO  DriverControllerBase:69 - Buscando Nacionalidad
2020-02-18 17:39:13 INFO  DriverControllerBase:104 - Buscando Capitalización
2020-02-18 17:39:13 INFO  DriverControllerBase:158 - Buscando Dividendo
2020-02-18 17:39:14 INFO  DriverControllerBase:183 - No se obtiene el chart de [Air Liquide SA (AIRP)] [https://es.investing.com/equities/air-liquide] porque la RPD [1.93] es menor que la RPD mínima [3.0] 
2020-02-18 17:39:14 INFO  DriverControllerBase:184 - NO screenshot --> Air Liquide SA (AIRP);https://es.investing.com/equities/air-liquide;-;1.93;-
2020-02-18 17:39:14 INFO  DriverControllerBase:59 - Cargando URL [https://es.investing.com/equities/air-prods---chem] 
2020-02-18 17:39:18 INFO  DriverControllerBase:62 - Buscando nombre de empresa
2020-02-18 17:39:18 INFO  DriverControllerBase:69 - Buscando Nacionalidad
2020-02-18 17:39:18 INFO  DriverControllerBase:104 - Buscando Capitalización
2020-02-18 17:39:19 INFO  DriverControllerBase:158 - Buscando Dividendo
2020-02-18 17:39:19 INFO  DriverControllerBase:183 - No se obtiene el chart de [Air Products and Chemicals Inc (APD)] [https://es.investing.com/equities/air-prods---chem] porque la RPD [2.1] es menor que la RPD mínima [3.0] 
2020-02-18 17:39:19 INFO  DriverControllerBase:184 - NO screenshot --> Air Products and Chemicals Inc (APD);https://es.investing.com/equities/air-prods---chem;-;2.1;-
2020-02-18 17:39:19 INFO  DriverControllerBase:59 - Cargando URL [https://es.investing.com/equities/akzo-nobel] 
2020-02-18 17:39:23 INFO  DriverControllerBase:62 - Buscando nombre de empresa
2020-02-18 17:39:23 INFO  DriverControllerBase:69 - Buscando Nacionalidad
2020-02-18 17:39:23 INFO  DriverControllerBase:104 - Buscando Capitalización
2020-02-18 17:39:24 INFO  DriverControllerBase:158 - Buscando Dividendo
2020-02-18 17:39:24 INFO  DriverControllerBase:183 - No se obtiene el chart de [Akzo Nobel NV (AKZO)] [https://es.investing.com/equities/akzo-nobel] porque la RPD [2.11] es menor que la RPD mínima [3.0] 
