Date,Open,High,Low,Close,Adj Close,Volume
2011-01-24,3.250000,3.420000,3.250000,3.310000,2.999491,6121476
2011-01-25,3.350000,3.379000,3.185000,3.210000,2.908872,8419461
2011-01-26,3.210000,3.250000,3.163000,3.174000,2.876250,10966562
2011-01-27,3.200000,3.242000,3.130000,3.130000,2.836377,20280100
2011-01-28,3.100000,3.127000,3.030000,3.040000,2.754820,33814173
2011-01-31,3.000000,3.031000,2.910000,3.000000,2.718572,6031079
2011-02-01,3.020000,3.105000,3.001000,3.035000,2.750289,13601617
2011-02-02,3.150000,3.150000,2.930000,3.026000,2.742133,18260026
2011-02-03,3.090000,3.090000,2.965000,3.078000,2.789255,11012970
2011-02-04,3.077000,3.107000,3.021000,3.060000,2.772943,23457142
2011-02-07,3.105000,3.220000,3.070000,3.220000,2.917934,18549032
2011-02-08,3.180000,3.210000,3.133000,3.150000,2.854501,13163035
2011-02-09,3.162000,3.170000,3.042000,3.045000,2.759351,8300719
2011-02-10,3.000000,3.000000,2.860000,2.965000,2.686856,7246985
2011-02-11,2.975000,2.980000,2.891000,2.928000,2.653326,14226967
2011-02-14,2.992000,2.992000,2.883000,2.909000,2.636109,5324968
2011-02-15,2.910000,2.960000,2.870000,2.960000,2.682325,2958552
2011-02-16,2.985000,3.030000,2.964000,3.030000,2.745758,6513305
2011-02-17,3.018000,3.034000,2.967000,2.979000,2.699542,3601088
2011-02-18,2.970000,3.009000,2.935000,2.937000,2.661482,1571731
2011-02-21,2.969000,2.969000,2.850000,2.858000,2.589893,8766842
2011-02-22,2.810000,2.834000,2.719000,2.811000,2.547302,6308118
2011-02-23,2.760000,2.810000,2.735000,2.752000,2.493837,2671919
2011-02-24,2.712000,2.715000,2.622000,2.647000,2.398687,5335353
2011-02-25,2.641000,2.727000,2.623000,2.623000,2.376938,26600152
2011-02-28,2.670000,2.671000,2.610000,2.638000,2.390531,5445369
2011-03-01,2.650000,2.724000,2.611000,2.649000,2.400499,3103535
2011-03-02,2.630000,2.699000,2.583000,2.664000,2.414092,4473239
2011-03-03,2.700000,2.744000,2.675000,2.707000,2.453058,2267608
2011-03-04,2.680000,2.750000,2.621000,2.621000,2.375126,1968742
2011-03-07,2.646000,2.710000,2.611000,2.659000,2.409561,1538654
2011-03-08,2.710000,2.710000,2.636000,2.650000,2.401406,2179927
2011-03-09,2.700000,2.771000,2.693000,2.732000,2.475713,4539366
2011-03-10,2.729000,2.729000,2.670000,2.704000,2.450340,3239442
2011-03-11,2.700000,2.720000,2.650000,2.720000,2.464839,1403212
2011-03-14,2.662000,2.720000,2.659000,2.680000,2.428591,1649062
2011-03-15,2.620000,2.630000,2.530000,2.560000,2.319848,3238987
2011-03-16,2.590000,2.592000,2.432000,2.460000,2.229229,2284980
2011-03-17,2.480000,2.527000,2.442000,2.527000,2.289944,1585636
2011-03-18,2.530000,2.575000,2.450000,2.450000,2.220167,4944595
2011-03-21,2.495000,2.560000,2.493000,2.555000,2.315317,2057161
2011-03-22,2.580000,2.590000,2.533000,2.560000,2.319848,2852139
2011-03-23,2.535000,2.547000,2.482000,2.499000,2.264571,2557586
2011-03-24,2.480000,2.570000,2.451000,2.570000,2.328910,47573103
2011-03-25,2.571000,2.640000,2.552000,2.606000,2.361533,2880519
2011-03-28,2.630000,2.648000,2.596000,2.621000,2.375126,3311140
2011-03-29,2.628000,2.628000,2.582000,2.608000,2.363346,3742236
2011-03-30,2.625000,2.679000,2.620000,2.646000,2.397781,4543100
2011-03-31,2.650000,2.666000,2.551000,2.597000,2.353377,26301070
2011-04-01,2.667000,2.669000,2.540000,2.581000,2.338878,5121842
2011-04-04,2.588000,2.588000,2.540000,2.540000,2.301724,4610525
2011-04-05,2.550000,2.550000,2.511000,2.526000,2.289038,4346357
2011-04-06,2.538000,2.563000,2.507000,2.551000,2.311693,6198388
2011-04-07,2.539000,2.584000,2.539000,2.549000,2.309880,2434466
2011-04-08,2.544000,2.561000,2.460000,2.460000,2.229229,5736350
2011-04-11,2.465000,2.492000,2.438000,2.438000,2.209293,6326367
2011-04-12,2.425000,2.534000,2.420000,2.533000,2.295381,7277368
2011-04-13,2.547000,2.570000,2.511000,2.544000,2.305349,10894240
2011-04-14,2.540000,2.560000,2.510000,2.555000,2.315317,3279711
2011-04-15,2.563000,2.563000,2.530000,2.547000,2.308068,9983246
2011-04-18,2.534000,2.547000,2.460000,2.475000,2.242822,5540750
2011-04-19,2.482000,2.547000,2.465000,2.530000,2.292663,2262982
2011-04-20,2.549000,2.559000,2.522000,2.525000,2.288131,3330162
2011-04-21,2.549000,2.549000,2.496000,2.505000,2.270008,3311282
2011-04-26,2.495000,2.590000,2.493000,2.590000,2.347034,3089032
2011-04-27,2.606000,2.709000,2.601000,2.705000,2.451246,6194340
2011-04-28,2.710000,2.720000,2.653000,2.676000,2.424967,4017608
2011-04-29,2.698000,2.700000,2.670000,2.692000,2.439465,1946864
2011-05-02,2.730000,2.789000,2.720000,2.780000,2.519210,3143294
2011-05-03,2.800000,2.800000,2.661000,2.665000,2.414998,13495395
2011-05-04,2.685000,2.695000,2.640000,2.670000,2.419529,3287553
2011-05-05,2.699000,2.770000,2.652000,2.770000,2.510149,8856066
2011-05-06,2.800000,2.887000,2.770000,2.872000,2.602580,13292217
2011-05-09,2.870000,2.880000,2.821000,2.851000,2.583550,6624904
2011-05-10,2.852000,2.879000,2.830000,2.830000,2.564520,3673534
2011-05-11,2.839000,2.860000,2.781000,2.833000,2.567238,17440255
2011-05-12,2.800000,2.890000,2.800000,2.828000,2.562708,7006665
2011-05-13,2.850000,2.850000,2.760000,2.761000,2.501992,147775604
2011-05-16,2.734000,2.835000,2.728000,2.824000,2.559083,2264411
2011-05-17,2.825000,2.835000,2.760000,2.768000,2.508336,2327702
2011-05-18,2.799000,2.800000,2.752000,2.775000,2.514679,12747641
2011-05-19,2.780000,2.849000,2.772000,2.838000,2.571769,5423465
2011-05-20,2.805000,2.863000,2.805000,2.837000,2.570863,7399535
2011-05-23,2.751000,2.784000,2.699000,2.699000,2.445809,6228366
2011-05-24,2.665000,2.698000,2.611000,2.640000,2.392344,8590420
2011-05-25,2.631000,2.710000,2.623000,2.710000,2.455777,7170360
2011-05-26,2.730000,2.740000,2.710000,2.733000,2.476619,5455072
2011-05-27,2.732000,2.757000,2.712000,2.720000,2.464839,2532965
2011-05-30,2.710000,2.740000,2.710000,2.730000,2.473901,567796
2011-05-31,2.740000,2.759000,2.699000,2.699000,2.445809,4514913
2011-06-01,2.730000,2.730000,2.671000,2.671000,2.420435,2430388
2011-06-02,2.650000,2.676000,2.621000,2.650000,2.401406,3086141
2011-06-03,2.632000,2.673000,2.592000,2.662000,2.412280,4210693
2011-06-06,2.699000,2.699000,2.563000,2.564000,2.323473,3117455
2011-06-07,2.563000,2.610000,2.557000,2.572000,2.330723,2772799
2011-06-08,2.571000,2.589000,2.514000,2.539000,2.300818,4368692
2011-06-09,2.543000,2.558000,2.510000,2.527000,2.289944,2360972
2011-06-10,2.520000,2.555000,2.502000,2.515000,2.279070,3387426
2011-06-13,2.530000,2.560000,2.520000,2.554000,2.314411,1737620
2011-06-14,2.571000,2.648000,2.559000,2.637000,2.389625,3245368
2011-06-15,2.630000,2.677000,2.604000,2.655000,2.405936,5020752
2011-06-16,2.620000,2.658000,2.593000,2.627000,2.380563,3020814
2011-06-17,2.600000,2.638000,2.581000,2.627000,2.380563,5383308
2011-06-20,2.643000,2.700000,2.600000,2.687000,2.434935,4233608
2011-06-21,2.730000,2.743000,2.701000,2.726000,2.470276,3692481
2011-06-22,2.730000,2.734000,2.708000,2.714000,2.459402,1289754
2011-06-23,2.712000,2.757000,2.660000,2.757000,2.498368,7720916
2011-06-24,2.750000,2.817000,2.710000,2.721000,2.465745,5608323
2011-06-27,2.699000,2.767000,2.699000,2.749000,2.491118,2683749
2011-06-28,2.749000,2.801000,2.741000,2.781000,2.520116,5970709
2011-06-29,2.785000,2.828000,2.785000,2.799000,2.536428,4748824
2011-06-30,2.809000,2.823000,2.773000,2.799000,2.536428,2783737
2011-07-01,2.793000,2.828000,2.791000,2.821000,2.556364,3428895
2011-07-04,2.818000,2.865000,2.817000,2.855000,2.587175,5094846
2011-07-05,2.851000,2.896000,2.842000,2.880000,2.609830,3510677
2011-07-06,2.870000,2.881000,2.799000,2.805000,2.541865,5474681
2011-07-07,2.799000,2.817000,2.752000,2.773000,2.512867,17875797
2011-07-08,2.778000,2.809000,2.728000,2.736000,2.479338,6846359
2011-07-11,2.717000,2.757000,2.677000,2.684000,2.432216,5338037
2011-07-12,2.642000,2.664000,2.581000,2.630000,2.383281,8753373
2011-07-13,2.561000,2.666000,2.561000,2.646000,2.397781,5713914
2011-07-14,2.620000,2.649000,2.611000,2.623000,2.376938,2433937
2011-07-15,2.662000,2.685000,2.590000,2.590000,2.347034,2783253
2011-07-18,2.582000,2.613000,2.539000,2.544000,2.305349,3457715
2011-07-19,2.540000,2.595000,2.540000,2.588000,2.345222,2133224
2011-07-20,2.610000,2.656000,2.600000,2.637000,2.389625,2165588
2011-07-21,2.670000,2.713000,2.630000,2.697000,2.443997,2887829
2011-07-22,2.733000,2.785000,2.719000,2.756000,2.497462,2433929
2011-07-25,2.741000,2.748000,2.705000,2.732000,2.475713,1164956
2011-07-26,2.730000,2.740000,2.690000,2.719000,2.463933,4474180
2011-07-27,2.690000,2.722000,2.640000,2.676000,2.424967,3080477
2011-07-28,2.640000,2.666000,2.616000,2.656000,2.406843,4974894
2011-07-29,2.603000,2.727000,2.603000,2.703000,2.449434,3316737
2011-08-01,2.621000,2.741000,2.605000,2.624000,2.377844,3508496
2011-08-02,2.586000,2.637000,2.528000,2.528000,2.290851,5353363
2011-08-03,2.500000,2.543000,2.420000,2.437000,2.208387,6627177
2011-08-04,2.540000,2.540000,2.261000,2.263000,2.050710,7437099
2011-08-05,2.180000,2.329000,2.168000,2.296000,2.080614,7269487
2011-08-08,2.276000,2.324000,2.160000,2.160000,1.957372,5979265
2011-08-09,2.165000,2.229000,2.043000,2.120000,1.921124,8554890
2011-08-10,2.163000,2.190000,2.012000,2.023000,1.833224,5815794
2011-08-11,2.100000,2.126000,2.023000,2.104000,1.906625,5811861
2011-08-12,2.120000,2.194000,2.073000,2.194000,1.988183,5705495
2011-08-15,2.200000,2.200000,2.139000,2.158000,1.955560,1872435
2011-08-16,2.158000,2.164000,2.116000,2.155000,1.952841,2945003
2011-08-17,2.167000,2.173000,2.122000,2.155000,1.952841,2119793
2011-08-18,2.123000,2.162000,2.045000,2.067000,1.873096,4087585
2011-08-19,2.048000,2.054000,1.914000,1.924000,1.743511,10646606
2011-08-22,1.924000,1.976000,1.910000,1.914000,1.734449,2622433
2011-08-23,1.930000,1.948000,1.875000,1.879000,1.702732,5335637
2011-08-24,1.904000,1.912000,1.853000,1.885000,1.708170,2890270
2011-08-25,1.919000,1.924000,1.877000,1.887000,1.709982,5814583
2011-08-26,1.898000,1.898000,1.833000,1.855000,1.680984,6074087
2011-08-29,1.890000,1.891000,1.860000,1.891000,1.713607,2080098
2011-08-30,1.910000,1.928000,1.897000,1.916000,1.736261,7200550
2011-08-31,1.929000,1.988000,1.920000,1.975000,1.789727,5714196
2011-09-01,1.991000,2.007000,1.960000,1.999000,1.811475,11786120
2011-09-02,1.972000,1.972000,1.901000,1.913000,1.733543,2433013
2011-09-05,1.895000,1.895000,1.803000,1.815000,1.644736,2643678
2011-09-06,1.800000,1.844000,1.757000,1.770000,1.603958,4079812
2011-09-07,1.839000,1.848000,1.800000,1.838000,1.665579,3071532
2011-09-08,1.849000,1.883000,1.831000,1.874000,1.698201,4112820
2011-09-09,1.847000,1.859000,1.759000,1.760000,1.594896,4124306
2011-09-12,1.700000,1.742000,1.691000,1.721000,1.559554,5331516
2011-09-13,1.749000,1.749000,1.682000,1.689000,1.530556,4171713
2011-09-14,1.689000,1.778000,1.689000,1.777000,1.610301,4774173
2011-09-15,1.780000,1.810000,1.772000,1.784000,1.616644,3871249
2011-09-16,1.806000,1.825000,1.775000,1.823000,1.651986,6471628
2011-09-19,1.780000,1.799000,1.752000,1.770000,1.603958,2231811
2011-09-20,1.771000,1.829000,1.712000,1.716000,1.555023,8491481
2011-09-21,1.729000,1.756000,1.700000,1.709000,1.548680,3925727
2011-09-22,1.668000,1.675000,1.615000,1.615000,1.463498,12278713
2011-09-23,1.640000,1.676000,1.579000,1.621000,1.468935,7866138
2011-09-26,1.580000,1.706000,1.580000,1.690000,1.531463,5544390
2011-09-27,1.718000,1.800000,1.716000,1.785000,1.617550,4953826
2011-09-28,1.750000,1.786000,1.724000,1.771000,1.604864,5225505
2011-09-29,1.780000,1.841000,1.760000,1.841000,1.668297,4937822
2011-09-30,1.855000,1.855000,1.755000,1.780000,1.613019,3592999
2011-10-03,1.744000,1.803000,1.725000,1.801000,1.632049,2207140
2011-10-04,1.761000,1.761000,1.686000,1.739000,1.575866,3868982
2011-10-05,1.770000,1.828000,1.749000,1.800000,1.631143,4231455
2011-10-06,1.829000,1.829000,1.780000,1.818000,1.647455,7436313
2011-10-07,1.838000,1.880000,1.817000,1.830000,1.658329,4237806
2011-10-10,1.825000,1.872000,1.822000,1.860000,1.685515,2888704
2011-10-11,1.870000,1.870000,1.833000,1.860000,1.685515,2946156
2011-10-12,1.840000,1.900000,1.824000,1.882000,1.705451,3191709
2011-10-13,1.920000,1.960000,1.899000,1.918000,1.738074,5200367
2011-10-14,1.927000,1.939000,1.894000,1.897000,1.719044,2491200
2011-10-17,1.930000,1.941000,1.856000,1.870000,1.694577,2600333
2011-10-18,1.840000,1.870000,1.832000,1.860000,1.685515,3125519
2011-10-19,1.872000,1.932000,1.862000,1.870000,1.694577,4382288
2011-10-20,1.850000,1.889000,1.830000,1.830000,1.658329,3405674
2011-10-21,1.841000,1.900000,1.838000,1.884000,1.707263,3475987
2011-10-24,1.900000,1.910000,1.881000,1.881000,1.704545,2119392
2011-10-25,1.884000,1.909000,1.870000,1.902000,1.723575,2595594
2011-10-26,1.900000,1.930000,1.883000,1.900000,1.721762,1955705
2011-10-27,1.930000,2.055000,1.924000,2.040000,1.848629,5958437
2011-10-28,2.068000,2.068000,1.981000,1.989000,1.802413,2951525
2011-10-31,1.968000,1.996000,1.918000,1.918000,1.738074,4605146
2011-11-01,1.890000,1.910000,1.794000,1.805000,1.635674,5263609
2011-11-02,1.845000,1.883000,1.829000,1.874000,1.698201,3700087
2011-11-03,1.852000,1.960000,1.839000,1.951000,1.767978,4214580
2011-11-04,1.950000,1.951000,1.832000,1.833000,1.661048,5815229
2011-11-07,1.840000,1.840000,1.735000,1.740000,1.576772,6058369
2011-11-08,1.749000,1.776000,1.707000,1.711000,1.550492,5267478
2011-11-09,1.757000,1.758000,1.653000,1.667000,1.510620,4250423
2011-11-10,1.650000,1.682000,1.632000,1.655000,1.499746,2749410
2011-11-11,1.655000,1.758000,1.655000,1.733000,1.570429,5660291
2011-11-14,1.767000,1.767000,1.714000,1.730000,1.567710,1735398
2011-11-15,1.729000,1.729000,1.682000,1.697000,1.537806,2760539
2011-11-16,1.690000,1.725000,1.670000,1.670000,1.513338,3929423
2011-11-17,1.660000,1.702000,1.639000,1.642000,1.487965,4424761
2011-11-18,1.642000,1.685000,1.637000,1.676000,1.518776,5230153
2011-11-21,1.683000,1.688000,1.610000,1.610000,1.458967,2464557
2011-11-22,1.650000,1.650000,1.511000,1.530000,1.386472,5099819
2011-11-23,1.528000,1.568000,1.522000,1.546000,1.400971,4202613
2011-11-24,1.560000,1.636000,1.558000,1.627000,1.474372,5073171
2011-11-25,1.627000,1.663000,1.606000,1.650000,1.495215,2311378
2011-11-28,1.700000,1.700000,1.650000,1.680000,1.522400,2481680
2011-11-29,1.680000,1.710000,1.639000,1.710000,1.549586,4053476
2011-11-30,1.683000,1.764000,1.660000,1.741000,1.577678,4312166
2011-12-01,1.768000,1.784000,1.730000,1.767000,1.601239,2278493
2011-12-02,1.786000,1.809000,1.773000,1.782000,1.614832,2660274
2011-12-05,1.790000,1.850000,1.788000,1.845000,1.671922,2882529
2011-12-06,1.850000,1.861000,1.793000,1.793000,1.624800,1725314
2011-12-07,1.819000,1.836000,1.747000,1.780000,1.613019,4512822
2011-12-08,1.765000,1.814000,1.765000,1.781000,1.613926,1968779
2011-12-09,1.753000,1.802000,1.753000,1.790000,1.622081,1774612
2011-12-12,1.795000,1.795000,1.735000,1.743000,1.579490,2279252
2011-12-13,1.758000,1.766000,1.731000,1.750000,1.585834,1797329
2011-12-14,1.757000,1.759000,1.699000,1.700000,1.540524,4755408
2011-12-15,1.697000,1.733000,1.697000,1.720000,1.558648,3538392
2011-12-16,1.703000,1.736000,1.702000,1.702000,1.542337,4084244
2011-12-19,1.696000,1.725000,1.678000,1.687000,1.528744,3006681
2011-12-20,1.694000,1.741000,1.683000,1.737000,1.574053,2386122
2011-12-21,1.729000,1.780000,1.729000,1.748000,1.584022,1967196
2011-12-22,1.740000,1.807000,1.740000,1.793000,1.624800,2061895
2011-12-23,1.809000,1.815000,1.793000,1.797000,1.628425,1280063
2011-12-27,1.797000,1.799000,1.751000,1.781000,1.613926,777021
2011-12-28,1.789000,1.810000,1.748000,1.750000,1.585834,2143031
2011-12-29,1.740000,1.777000,1.740000,1.771000,1.604864,973884
2011-12-30,1.760000,1.778000,1.740000,1.740000,1.576772,813912
2012-01-02,1.772000,1.781000,1.752000,1.781000,1.613926,1030083
2012-01-03,1.791000,1.808000,1.762000,1.803000,1.633862,1543350
2012-01-04,1.807000,1.828000,1.791000,1.809000,1.639299,86232290
2012-01-05,1.805000,1.808000,1.740000,1.750000,1.585834,3851174
2012-01-06,1.740000,1.784000,1.740000,1.765000,1.599427,2691176
2012-01-09,1.761000,1.792000,1.740000,1.745000,1.581303,2452127
2012-01-10,1.762000,1.809000,1.757000,1.775000,1.608489,2404209
2012-01-11,1.768000,1.849000,1.768000,1.849000,1.675547,6196624
2012-01-12,1.850000,1.860000,1.836000,1.845000,1.671922,3223089
2012-01-13,1.869000,1.886000,1.800000,1.886000,1.709076,4839658
2012-01-16,1.872000,1.907000,1.871000,1.876000,1.700014,2629108
2012-01-17,1.905000,1.905000,1.853000,1.885000,1.708170,2296389
2012-01-18,1.883000,1.887000,1.835000,1.868000,1.692764,3002784
2012-01-19,1.850000,1.985000,1.850000,1.985000,1.798789,4680888
2012-01-20,1.949000,2.032000,1.949000,2.016000,1.826881,3759893
2012-01-23,2.015000,2.087000,2.015000,2.046000,1.854066,6560996
2012-01-24,2.050000,2.050000,2.016000,2.050000,1.857691,1476051
2012-01-25,2.075000,2.075000,2.019000,2.060000,1.866753,4177474
