Date,Open,High,Low,Close,Adj Close,Volume
2002-05-15,91.707603,94.486603,82.814697,82.814697,80.944763,676
2002-05-16,75.589302,80.035698,61.694199,77.812500,76.055504,5328
2002-05-17,77.812500,77.812500,65.584801,77.812500,76.055504,5468
2002-05-20,72.254501,73.921898,68.363800,68.363800,66.820160,2711
2002-05-21,69.475403,69.475403,63.917400,64.473198,63.017414,2583
2002-05-22,63.917400,65.584801,61.138401,61.138401,59.757912,2742
2002-05-23,61.138401,61.694199,55.024601,56.692001,55.411911,2214
2002-05-24,56.692001,61.138401,56.692001,57.803600,56.498413,1992
2002-05-27,58.359402,58.915199,53.357101,54.468700,53.238811,3112
2002-05-28,53.357101,55.024601,50.022301,50.022301,48.892811,1655
2002-05-29,52.245499,53.912899,50.578098,50.578098,49.436054,992
2002-05-30,50.578098,52.245499,49.466499,50.022301,48.892811,812
2002-05-31,50.022301,51.689701,49.466499,49.466499,48.349556,1946
2002-06-03,53.912899,55.024601,50.578098,53.912899,52.695557,1266
2002-06-04,54.468700,56.692001,53.912899,56.136200,54.868656,1185
2002-06-05,56.136200,56.136200,54.468700,55.580299,54.325314,179
2002-06-06,55.024601,55.580299,53.912899,53.912899,52.695557,141
2002-06-07,55.580299,55.580299,53.357101,53.357101,52.152313,367
2002-06-10,56.136200,56.136200,52.801300,52.801300,51.609062,76
2002-06-11,52.801300,53.912899,51.689701,53.912899,52.695557,277
2002-06-12,54.468700,56.136200,50.578098,50.578098,49.436054,534
2002-06-13,51.689701,52.245499,51.689701,51.689701,50.522560,237
2002-06-14,51.689701,54.468700,51.689701,52.245499,51.065811,318
2002-06-17,51.689701,55.580299,51.689701,55.024601,53.782158,177
2002-06-18,52.801300,52.801300,52.245499,52.801300,51.609062,29
2002-06-19,52.801300,53.357101,51.689701,51.689701,50.522560,101
2002-06-20,51.133900,53.912899,50.022301,51.689701,50.522560,174
2002-06-21,50.578098,53.357101,50.022301,50.578098,49.436054,319
2002-06-24,50.578098,50.578098,50.022301,50.022301,48.892811,224
2002-06-25,50.022301,52.245499,50.022301,51.133900,49.979309,385
2002-06-26,49.466499,49.466499,48.910702,49.466499,48.349556,184
2002-06-27,50.022301,50.022301,49.466499,49.466499,48.349556,169
2002-06-28,48.910702,50.022301,48.910702,48.910702,47.806309,260
2002-07-01,49.466499,50.022301,48.910702,48.910702,47.806309,243
2002-07-02,48.354900,49.466499,48.354900,49.466499,48.349556,135
2002-07-03,47.799099,47.799099,47.799099,47.799099,46.719807,403
2002-07-04,47.799099,49.466499,47.799099,48.910702,47.806309,211
2002-07-05,47.799099,48.910702,47.799099,47.799099,46.719807,242
2002-07-08,49.466499,49.466499,45.575901,45.575901,44.546810,388
2002-07-09,45.575901,47.799099,45.575901,46.131699,45.090061,236
2002-07-10,44.464298,46.131699,44.464298,45.020100,44.003559,179
2002-07-11,47.799099,47.799099,45.575901,45.575901,44.546810,288
2002-07-12,44.464298,45.020100,44.464298,45.020100,44.003559,69
2002-07-15,45.575901,46.131699,45.575901,45.575901,44.546810,94
2002-07-16,45.575901,46.131699,45.575901,46.131699,45.090061,43
2002-07-17,43.908501,46.687500,43.908501,46.131699,45.090061,711
2002-07-18,46.131699,46.687500,46.131699,46.687500,45.633312,470
2002-07-19,46.131699,46.131699,43.908501,45.575901,44.546810,189
2002-07-22,46.131699,46.131699,41.685299,46.131699,45.090061,405
2002-07-23,43.352699,43.908501,42.241100,42.241100,41.287308,504
2002-07-24,42.241100,42.241100,42.241100,42.241100,41.287308,166
2002-07-25,120689.000000,120689.000000,120689.000000,120689.000000,117963.875000,0
2002-07-26,42.241100,42.241100,39.462101,39.462101,38.571056,153
2002-07-29,42.241100,42.241100,40.573700,42.241100,41.287308,77
2002-07-30,40.573700,42.241100,39.462101,42.241100,41.287308,40
2002-07-31,40.573700,42.241100,40.573700,42.241100,41.287308,8
2002-08-01,43.352699,43.908501,40.573700,42.241100,41.287308,113
2002-08-02,40.017799,41.685299,39.462101,41.685299,40.744057,230
2002-08-05,39.462101,41.685299,39.462101,41.685299,40.744057,65
2002-08-06,41.685299,41.685299,40.573700,41.685299,40.744057,29
2002-08-07,41.685299,41.685299,40.017799,41.129501,40.200806,93
2002-08-08,41.129501,41.129501,41.129501,41.129501,40.200806,9
2002-08-09,117513.000000,117513.000000,117513.000000,117513.000000,114859.585938,0
2002-08-12,40.017799,40.017799,39.462101,40.017799,39.114208,108
2002-08-13,39.462101,39.462101,38.906200,39.462101,38.571056,159
2002-08-14,38.350399,40.017799,38.350399,40.017799,39.114208,131
2002-08-15,null,null,null,null,null,null
2002-08-16,38.906200,40.573700,38.906200,40.573700,39.657558,37
2002-08-19,38.906200,40.017799,38.906200,40.017799,39.114208,139
2002-08-20,38.906200,40.573700,37.794601,40.573700,39.657558,201
2002-08-21,37.794601,40.017799,37.794601,40.017799,39.114208,175
2002-08-22,38.350399,40.017799,37.794601,38.906200,38.027706,146
2002-08-23,38.906200,38.906200,38.350399,38.906200,38.027706,84
2002-08-26,38.906200,38.906200,38.906200,38.906200,38.027706,18
2002-08-27,38.350399,40.017799,38.350399,40.017799,39.114208,247
2002-08-28,38.350399,38.906200,38.350399,38.350399,37.484459,94
2002-08-29,109573.000000,109573.000000,109573.000000,109573.000000,107098.867188,0
2002-08-30,38.350399,38.906200,36.682999,38.906200,38.027706,545
2002-09-02,36.682999,38.906200,36.682999,38.906200,38.027706,49
2002-09-03,38.906200,38.906200,36.682999,36.682999,35.854706,168
2002-09-04,34.459801,38.906200,33.903999,38.906200,38.027706,227
2002-09-05,38.906200,38.906200,38.906200,38.906200,38.027706,9
2002-09-06,35.015598,37.794601,34.459801,37.794601,36.941212,52
2002-09-09,35.015598,38.906200,35.015598,38.906200,38.027706,148
2002-09-10,36.127201,38.350399,36.127201,38.350399,37.484459,130
2002-09-11,36.127201,40.017799,36.127201,40.017799,39.114208,380
2002-09-12,40.017799,42.241100,40.017799,42.241100,41.287308,173
2002-09-13,42.241100,42.241100,38.906200,41.685299,40.744057,1107
2002-09-16,40.573700,41.685299,40.573700,41.685299,40.744057,145
2002-09-17,40.017799,42.241100,39.462101,42.241100,41.287308,524
2002-09-18,41.129501,43.908501,41.129501,43.908501,42.917061,1142
2002-09-19,43.908501,43.908501,40.017799,40.017799,39.114208,27
2002-09-20,40.017799,42.796902,38.350399,42.796902,41.830563,154
2002-09-23,42.796902,42.796902,39.462101,42.241100,41.287308,157
